site_id,year,quarter,kelp
134,2003,1,0
135,2003,1,0
136,2003,1,0
137,2003,1,0
138,2003,1,0
139,2003,1,0
140,2003,1,0
141,2003,1,0
142,2003,1,0
143,2003,1,0
144,2003,1,0
145,2003,1,0
146,2003,1,374
147,2003,1,0
148,2003,1,0
149,2003,1,0
150,2003,1,0
151,2003,1,0
152,2003,1,0
153,2003,1,0
154,2003,1,0
155,2003,1,0
156,2003,1,431
157,2003,1,0
158,2003,1,0
159,2003,1,0
160,2003,1,1034
161,2003,1,0
162,2003,1,0
163,2003,1,0
164,2003,1,0
165,2003,1,598
166,2003,1,0
167,2003,1,0
168,2003,1,0
169,2003,1,2339
170,2003,1,772
171,2003,1,0
172,2003,1,0
173,2003,1,0
174,2003,1,0
175,2003,1,0
176,2003,1,0
177,2003,1,0
178,2003,1,0
179,2003,1,0
180,2003,1,0
181,2003,1,0
182,2003,1,0
183,2003,1,0
184,2003,1,0
185,2003,1,0
186,2003,1,0
187,2003,1,0
188,2003,1,0
189,2003,1,0
190,2003,1,0
191,2003,1,0
192,2003,1,0
193,2003,1,0
194,2003,1,0
195,2003,1,0
196,2003,1,0
197,2003,1,0
198,2003,1,0
199,2003,1,0
200,2003,1,0
201,2003,1,0
202,2003,1,0
203,2003,1,0
204,2003,1,0
205,2003,1,0
206,2003,1,0
207,2003,1,0
208,2003,1,995
209,2003,1,16180
210,2003,1,678
211,2003,1,0
212,2003,1,0
213,2003,1,0
214,2003,1,0
215,2003,1,0
216,2003,1,494
217,2003,1,0
218,2003,1,5773
219,2003,1,697
220,2003,1,90
221,2003,1,0
222,2003,1,0
223,2003,1,6215
224,2003,1,8628
225,2003,1,238
226,2003,1,0
227,2003,1,10085
228,2003,1,0
229,2003,1,0
230,2003,1,328
231,2003,1,0
232,2003,1,1050
233,2003,1,94
234,2003,1,0
235,2003,1,179
236,2003,1,0
237,2003,1,0
238,2003,1,0
239,2003,1,0
240,2003,1,0
241,2003,1,0
242,2003,1,0
243,2003,1,6250
244,2003,1,0
245,2003,1,2816
246,2003,1,33724
247,2003,1,24321
248,2003,1,18561
249,2003,1,2743
250,2003,1,2029
251,2003,1,9996
252,2003,1,0
253,2003,1,723
254,2003,1,3605
255,2003,1,0
256,2003,1,76282
257,2003,1,93884
258,2003,1,113988
259,2003,1,11265
260,2003,1,65
261,2003,1,0
262,2003,1,357
263,2003,1,16936
264,2003,1,13871
265,2003,1,450336
266,2003,1,153939
267,2003,1,32195
268,2003,1,63419
269,2003,1,3533
270,2003,1,491
271,2003,1,52437
272,2003,1,0
273,2003,1,1149
274,2003,1,314115
275,2003,1,97894
276,2003,1,76279
277,2003,1,92516
278,2003,1,12892
279,2003,1,150888
280,2003,1,67020
281,2003,1,17489
282,2003,1,115413
283,2003,1,84993
284,2003,1,147151
285,2003,1,246
286,2003,1,53
287,2003,1,4104
288,2003,1,45963
289,2003,1,171707
290,2003,1,8224
291,2003,1,504
292,2003,1,1276
293,2003,1,1079
294,2003,1,43070
295,2003,1,6501
296,2003,1,0
297,2003,1,0
298,2003,1,0
299,2003,1,38672
300,2003,1,315
301,2003,1,3061
302,2003,1,83464
303,2003,1,4687
304,2003,1,19372
305,2003,1,26553
306,2003,1,17902
307,2003,1,61526
308,2003,1,306365
309,2003,1,150399
310,2003,1,36750
311,2003,1,10184
312,2003,1,8433
313,2003,1,57285
314,2003,1,20141
315,2003,1,10474
316,2003,1,63562
317,2003,1,6467
318,2003,1,226455
319,2003,1,63972
320,2003,1,50876
321,2003,1,19663
322,2003,1,95
323,2003,1,0
324,2003,1,114
325,2003,1,453
326,2003,1,5136
327,2003,1,0
328,2003,1,0
329,2003,1,0
330,2003,1,879
331,2003,1,1351
332,2003,1,4015
333,2003,1,1089
334,2003,1,427
335,2003,1,4535
336,2003,1,6848
337,2003,1,12816
338,2003,1,17980
339,2003,1,11620
340,2003,1,23326
341,2003,1,41160
342,2003,1,22973
343,2003,1,31903
344,2003,1,26456
345,2003,1,314
346,2003,1,10217
347,2003,1,2218
348,2003,1,910
349,2003,1,6591
350,2003,1,2800
351,2003,1,43256
352,2003,1,48284
353,2003,1,137904
354,2003,1,6110
355,2003,1,40642
356,2003,1,46669
357,2003,1,55516
358,2003,1,128527
359,2003,1,118604
360,2003,1,220263
361,2003,1,1340
1,2003,2,16993
2,2003,2,18207
3,2003,2,14750
4,2003,2,3129
5,2003,2,1065
6,2003,2,35471
7,2003,2,7293
8,2003,2,13850
9,2003,2,4285
10,2003,2,1765
11,2003,2,7220
12,2003,2,32740
13,2003,2,58557
14,2003,2,75712
15,2003,2,43576
16,2003,2,14264
17,2003,2,368654
18,2003,2,34338
19,2003,2,25139
20,2003,2,30217
21,2003,2,20775
22,2003,2,11021
23,2003,2,3040
24,2003,2,10077
25,2003,2,7022
26,2003,2,76962
27,2003,2,24206
28,2003,2,27767
29,2003,2,0
30,2003,2,1228
31,2003,2,23178
32,2003,2,0
33,2003,2,613
34,2003,2,759
35,2003,2,20738
36,2003,2,36300
37,2003,2,58704
38,2003,2,26372
39,2003,2,110666
40,2003,2,217584
41,2003,2,75778
42,2003,2,49510
43,2003,2,80003
44,2003,2,15248
45,2003,2,9629
46,2003,2,49096
47,2003,2,18912
48,2003,2,74627
49,2003,2,135876
50,2003,2,40509
51,2003,2,0
52,2003,2,2233
53,2003,2,11285
54,2003,2,11027
55,2003,2,17140
56,2003,2,417
57,2003,2,28264
58,2003,2,32576
59,2003,2,9658
60,2003,2,4565
61,2003,2,0
62,2003,2,1717
63,2003,2,7155
64,2003,2,133931
65,2003,2,0
66,2003,2,9924
67,2003,2,3400
68,2003,2,0
69,2003,2,12270
70,2003,2,6128
71,2003,2,5503
72,2003,2,0
73,2003,2,0
74,2003,2,0
75,2003,2,6509
76,2003,2,62494
77,2003,2,313474
78,2003,2,72325
79,2003,2,224044
80,2003,2,100746
81,2003,2,13547
82,2003,2,0
83,2003,2,0
84,2003,2,1030
85,2003,2,20450
86,2003,2,6161
87,2003,2,61308
88,2003,2,31083
89,2003,2,12970
90,2003,2,1184
91,2003,2,10014
92,2003,2,44427
93,2003,2,120309
94,2003,2,204032
95,2003,2,103201
96,2003,2,45599
97,2003,2,7689
98,2003,2,29120
99,2003,2,67099
100,2003,2,23347
101,2003,2,17678
102,2003,2,50019
103,2003,2,13632
104,2003,2,10096
105,2003,2,63351
106,2003,2,44711
107,2003,2,3874
108,2003,2,16871
109,2003,2,9741
110,2003,2,430
111,2003,2,24186
112,2003,2,42295
113,2003,2,35327
114,2003,2,11379
115,2003,2,18257
116,2003,2,1564
117,2003,2,5466
118,2003,2,2771
119,2003,2,22816
120,2003,2,10231
121,2003,2,4449
122,2003,2,3925
123,2003,2,0
124,2003,2,58148
125,2003,2,0
126,2003,2,7668
127,2003,2,65416
128,2003,2,22017
129,2003,2,11829
130,2003,2,69801
131,2003,2,37811
132,2003,2,1868
133,2003,2,0
134,2003,2,16650
135,2003,2,338
136,2003,2,0
137,2003,2,0
138,2003,2,0
139,2003,2,766
140,2003,2,0
141,2003,2,0
142,2003,2,0
143,2003,2,0
144,2003,2,0
145,2003,2,0
146,2003,2,5823
147,2003,2,0
148,2003,2,15087
149,2003,2,0
150,2003,2,210
151,2003,2,1742
152,2003,2,0
153,2003,2,0
154,2003,2,0
155,2003,2,0
156,2003,2,0
157,2003,2,0
158,2003,2,0
159,2003,2,0
160,2003,2,4929
161,2003,2,0
162,2003,2,2707
163,2003,2,230
164,2003,2,12142
165,2003,2,2969
166,2003,2,2692
167,2003,2,218
168,2003,2,0
169,2003,2,33205
170,2003,2,18173
171,2003,2,0
172,2003,2,3340
173,2003,2,463
174,2003,2,1713
175,2003,2,7993
176,2003,2,1489
177,2003,2,2345
178,2003,2,5863
179,2003,2,15223
180,2003,2,7443
181,2003,2,3021
182,2003,2,12244
183,2003,2,0
184,2003,2,0
185,2003,2,2350
186,2003,2,5358
187,2003,2,2918
188,2003,2,0
189,2003,2,0
190,2003,2,0
191,2003,2,0
192,2003,2,0
193,2003,2,0
194,2003,2,0
195,2003,2,0
196,2003,2,0
197,2003,2,0
198,2003,2,0
199,2003,2,0
200,2003,2,0
201,2003,2,0
202,2003,2,0
203,2003,2,0
204,2003,2,1018
205,2003,2,0
206,2003,2,4427
207,2003,2,5461
208,2003,2,30648
209,2003,2,261221
210,2003,2,15063
211,2003,2,0
212,2003,2,0
213,2003,2,0
214,2003,2,3463
215,2003,2,1424
216,2003,2,2402
217,2003,2,0
218,2003,2,103521
219,2003,2,20763
220,2003,2,25449
221,2003,2,1314
222,2003,2,30239
223,2003,2,170334
224,2003,2,252838
225,2003,2,40678
226,2003,2,20673
227,2003,2,333993
228,2003,2,83553
229,2003,2,163186
230,2003,2,58351
231,2003,2,36914
232,2003,2,87724
233,2003,2,117990
234,2003,2,62519
235,2003,2,23813
236,2003,2,32331
237,2003,2,0
238,2003,2,22227
239,2003,2,101847
240,2003,2,9601
241,2003,2,90972
242,2003,2,0
243,2003,2,130007
244,2003,2,36703
245,2003,2,115916
246,2003,2,379195
247,2003,2,800666
248,2003,2,1103556
249,2003,2,344406
250,2003,2,204216
251,2003,2,420678
252,2003,2,150007
253,2003,2,136695
254,2003,2,232498
255,2003,2,204455
256,2003,2,521875
257,2003,2,803528
258,2003,2,824557
259,2003,2,140917
260,2003,2,60016
261,2003,2,61532
262,2003,2,14388
263,2003,2,66644
264,2003,2,16343
265,2003,2,956020
266,2003,2,476877
267,2003,2,180085
268,2003,2,323018
269,2003,2,63471
270,2003,2,11316
271,2003,2,213787
272,2003,2,45685
273,2003,2,20578
274,2003,2,704686
275,2003,2,353385
276,2003,2,138652
277,2003,2,186732
278,2003,2,59368
279,2003,2,450416
280,2003,2,253470
281,2003,2,85487
282,2003,2,397374
283,2003,2,222523
284,2003,2,495230
285,2003,2,3608
286,2003,2,1033
287,2003,2,128044
288,2003,2,111149
289,2003,2,111511
290,2003,2,22572
291,2003,2,8377
292,2003,2,16642
293,2003,2,33195
294,2003,2,80099
295,2003,2,1048
296,2003,2,0
297,2003,2,0
298,2003,2,25330
299,2003,2,165591
300,2003,2,6067
301,2003,2,17147
302,2003,2,205399
303,2003,2,56161
304,2003,2,86000
305,2003,2,240045
306,2003,2,90598
307,2003,2,235715
308,2003,2,1167472
309,2003,2,481880
310,2003,2,303873
311,2003,2,103630
312,2003,2,46500
313,2003,2,201303
314,2003,2,96015
315,2003,2,103999
316,2003,2,181287
317,2003,2,51269
318,2003,2,503221
319,2003,2,132246
320,2003,2,103529
321,2003,2,109511
322,2003,2,13094
323,2003,2,0
324,2003,2,9485
325,2003,2,14489
326,2003,2,18055
327,2003,2,0
328,2003,2,10654
329,2003,2,1128
330,2003,2,10057
331,2003,2,27799
332,2003,2,68169
333,2003,2,30145
334,2003,2,17544
335,2003,2,136249
336,2003,2,66473
337,2003,2,99583
338,2003,2,150560
339,2003,2,129349
340,2003,2,123884
341,2003,2,247906
342,2003,2,100173
343,2003,2,190579
344,2003,2,218085
345,2003,2,3683
346,2003,2,45854
347,2003,2,30060
348,2003,2,9808
349,2003,2,43192
350,2003,2,9299
351,2003,2,23239
352,2003,2,142584
353,2003,2,585669
354,2003,2,37696
355,2003,2,13175
356,2003,2,30032
357,2003,2,236811
358,2003,2,736832
359,2003,2,832555
360,2003,2,1224530
361,2003,2,86412
1,2003,3,37443
2,2003,3,1169
3,2003,3,77064
4,2003,3,21550
5,2003,3,10846
6,2003,3,199852
7,2003,3,29259
8,2003,3,97468
9,2003,3,23169
10,2003,3,16335
11,2003,3,24780
12,2003,3,94570
13,2003,3,260565
14,2003,3,245509
15,2003,3,147238
16,2003,3,25673
17,2003,3,229713
18,2003,3,15506
19,2003,3,7329
20,2003,3,24143
21,2003,3,22324
22,2003,3,23437
23,2003,3,12166
24,2003,3,88301
25,2003,3,110295
26,2003,3,292188
27,2003,3,232881
28,2003,3,197610
29,2003,3,83057
30,2003,3,16760
31,2003,3,421343
32,2003,3,963
33,2003,3,92138
34,2003,3,114386
35,2003,3,529429
36,2003,3,493691
37,2003,3,469395
38,2003,3,352648
39,2003,3,238554
40,2003,3,419638
41,2003,3,390515
42,2003,3,410279
43,2003,3,770919
44,2003,3,99185
45,2003,3,58384
46,2003,3,151466
47,2003,3,121039
48,2003,3,622978
49,2003,3,608383
50,2003,3,220801
51,2003,3,49043
52,2003,3,79015
53,2003,3,268223
54,2003,3,166385
55,2003,3,282178
56,2003,3,36308
57,2003,3,364005
58,2003,3,273973
59,2003,3,257164
60,2003,3,199419
61,2003,3,14649
62,2003,3,119517
63,2003,3,137738
64,2003,3,1006590
65,2003,3,96089
66,2003,3,164978
67,2003,3,108478
68,2003,3,42492
69,2003,3,88586
70,2003,3,272407
71,2003,3,393750
72,2003,3,29634
73,2003,3,27145
74,2003,3,16481
75,2003,3,48478
76,2003,3,636804
77,2003,3,832598
78,2003,3,1428035
79,2003,3,1580887
80,2003,3,550117
81,2003,3,73197
82,2003,3,54457
83,2003,3,38754
84,2003,3,127017
85,2003,3,290565
86,2003,3,123841
87,2003,3,1036071
88,2003,3,258753
89,2003,3,367968
90,2003,3,123391
91,2003,3,474023
92,2003,3,691939
93,2003,3,686300
94,2003,3,1181888
95,2003,3,426986
96,2003,3,212510
97,2003,3,83271
98,2003,3,261010
99,2003,3,316414
100,2003,3,208592
101,2003,3,379423
102,2003,3,442284
103,2003,3,490064
104,2003,3,518276
105,2003,3,1000296
106,2003,3,758347
107,2003,3,219034
108,2003,3,379975
109,2003,3,354745
110,2003,3,62509
111,2003,3,504508
112,2003,3,679390
113,2003,3,516223
114,2003,3,131594
115,2003,3,371217
116,2003,3,918419
117,2003,3,870523
118,2003,3,147114
119,2003,3,681794
120,2003,3,604798
121,2003,3,291484
122,2003,3,97571
123,2003,3,45501
124,2003,3,206919
125,2003,3,565
126,2003,3,104948
127,2003,3,420031
128,2003,3,149617
129,2003,3,128069
130,2003,3,547716
131,2003,3,510950
132,2003,3,381500
133,2003,3,144201
134,2003,3,541854
135,2003,3,271636
136,2003,3,30968
137,2003,3,164606
138,2003,3,23326
139,2003,3,44374
140,2003,3,737377
141,2003,3,416500
142,2003,3,460846
143,2003,3,106816
144,2003,3,136898
145,2003,3,135589
146,2003,3,353403
147,2003,3,113243
148,2003,3,610172
149,2003,3,38277
150,2003,3,294848
151,2003,3,95610
152,2003,3,32630
153,2003,3,74005
154,2003,3,145347
155,2003,3,28144
156,2003,3,37629
157,2003,3,19116
158,2003,3,2705
159,2003,3,98449
160,2003,3,77250
161,2003,3,286501
162,2003,3,402840
163,2003,3,39760
164,2003,3,183238
165,2003,3,82214
166,2003,3,73333
167,2003,3,127648
168,2003,3,357029
169,2003,3,550450
170,2003,3,218002
171,2003,3,326334
172,2003,3,871858
173,2003,3,38428
174,2003,3,85604
175,2003,3,139484
176,2003,3,45886
177,2003,3,33673
178,2003,3,345762
179,2003,3,859004
180,2003,3,498125
181,2003,3,766312
182,2003,3,521960
183,2003,3,15329
184,2003,3,122526
185,2003,3,220916
186,2003,3,329810
187,2003,3,152409
188,2003,3,178164
189,2003,3,87966
190,2003,3,53407
191,2003,3,279329
192,2003,3,16887
193,2003,3,2595
194,2003,3,5322
195,2003,3,16733
196,2003,3,59905
197,2003,3,19769
198,2003,3,70560
199,2003,3,2848
200,2003,3,13639
201,2003,3,25234
202,2003,3,5659
203,2003,3,64114
204,2003,3,414715
205,2003,3,81461
206,2003,3,35313
207,2003,3,31914
208,2003,3,339540
209,2003,3,959081
210,2003,3,80361
211,2003,3,64580
212,2003,3,67697
213,2003,3,159957
214,2003,3,291970
215,2003,3,173557
216,2003,3,35603
217,2003,3,282816
218,2003,3,218403
219,2003,3,75833
220,2003,3,70249
221,2003,3,0
222,2003,3,108185
223,2003,3,533209
224,2003,3,182627
225,2003,3,296764
226,2003,3,87592
227,2003,3,219371
228,2003,3,987985
229,2003,3,1254598
230,2003,3,2199
231,2003,3,31902
232,2003,3,517307
233,2003,3,1111980
234,2003,3,1330477
235,2003,3,360327
236,2003,3,780279
237,2003,3,85729
238,2003,3,1225753
239,2003,3,1253580
240,2003,3,206501
241,2003,3,135368
242,2003,3,4376
243,2003,3,32564
244,2003,3,71155
245,2003,3,444431
246,2003,3,760248
247,2003,3,1375925
248,2003,3,1528869
249,2003,3,1214716
250,2003,3,708725
251,2003,3,507705
252,2003,3,1596
253,2003,3,55638
254,2003,3,121551
255,2003,3,81171
256,2003,3,527715
257,2003,3,867396
258,2003,3,602183
259,2003,3,98277
260,2003,3,26983
261,2003,3,1185
262,2003,3,0
263,2003,3,42847
264,2003,3,2852
265,2003,3,777584
266,2003,3,296463
267,2003,3,203583
268,2003,3,214074
269,2003,3,34115
270,2003,3,9194
271,2003,3,77153
272,2003,3,14596
273,2003,3,12399
274,2003,3,192624
275,2003,3,120726
276,2003,3,76453
277,2003,3,109384
278,2003,3,28671
279,2003,3,431721
280,2003,3,226947
281,2003,3,72500
282,2003,3,253334
283,2003,3,255798
284,2003,3,430038
285,2003,3,643
286,2003,3,0
287,2003,3,68066
288,2003,3,38088
289,2003,3,18901
290,2003,3,0
291,2003,3,16285
292,2003,3,23329
293,2003,3,20924
294,2003,3,15813
295,2003,3,0
296,2003,3,0
297,2003,3,0
298,2003,3,1474
299,2003,3,55950
300,2003,3,1563
301,2003,3,26668
302,2003,3,179894
303,2003,3,104005
304,2003,3,94858
305,2003,3,366720
306,2003,3,177315
307,2003,3,245265
308,2003,3,1431363
309,2003,3,698551
310,2003,3,505975
311,2003,3,143596
312,2003,3,68769
313,2003,3,222728
314,2003,3,125397
315,2003,3,32283
316,2003,3,31084
317,2003,3,10377
318,2003,3,40538
319,2003,3,7187
320,2003,3,8979
321,2003,3,30040
322,2003,3,8989
323,2003,3,33929
324,2003,3,80844
325,2003,3,91570
326,2003,3,26654
327,2003,3,1002
328,2003,3,8276
329,2003,3,0
330,2003,3,2791
331,2003,3,307
332,2003,3,2082
333,2003,3,1800
334,2003,3,0
335,2003,3,8313
336,2003,3,1960
337,2003,3,4973
338,2003,3,8783
339,2003,3,525
340,2003,3,2423
341,2003,3,7173
342,2003,3,4475
343,2003,3,831
344,2003,3,47563
345,2003,3,0
346,2003,3,847
347,2003,3,505
348,2003,3,0
349,2003,3,1223
350,2003,3,1728
351,2003,3,0
352,2003,3,35096
353,2003,3,95489
354,2003,3,23656
355,2003,3,80097
356,2003,3,198393
357,2003,3,138531
358,2003,3,877397
359,2003,3,780893
360,2003,3,1922075
361,2003,3,43553
1,2003,4,0
2,2003,4,0
3,2003,4,6413
4,2003,4,2638
5,2003,4,383
6,2003,4,14258
7,2003,4,1892
8,2003,4,5902
9,2003,4,1804
10,2003,4,2070
11,2003,4,801
12,2003,4,14492
13,2003,4,45145
14,2003,4,15508
15,2003,4,10955
16,2003,4,0
17,2003,4,108118
18,2003,4,842
19,2003,4,2120
20,2003,4,5336
21,2003,4,7156
22,2003,4,21615
23,2003,4,37657
24,2003,4,56834
25,2003,4,45273
26,2003,4,89322
27,2003,4,99363
28,2003,4,99146
29,2003,4,63116
30,2003,4,8749
31,2003,4,158318
32,2003,4,0
33,2003,4,9303
34,2003,4,48152
35,2003,4,181485
36,2003,4,201106
37,2003,4,155001
38,2003,4,228713
39,2003,4,95191
40,2003,4,103856
41,2003,4,186964
42,2003,4,284120
43,2003,4,395508
44,2003,4,51907
45,2003,4,28005
46,2003,4,80272
47,2003,4,21712
48,2003,4,234359
49,2003,4,237122
50,2003,4,104603
51,2003,4,29203
52,2003,4,55193
53,2003,4,136089
54,2003,4,141914
55,2003,4,228330
56,2003,4,20886
57,2003,4,166317
58,2003,4,132981
59,2003,4,219534
60,2003,4,149149
61,2003,4,8234
62,2003,4,46914
63,2003,4,74043
64,2003,4,631690
65,2003,4,66825
66,2003,4,54270
67,2003,4,27981
68,2003,4,15119
69,2003,4,10986
70,2003,4,175125
71,2003,4,305764
72,2003,4,40113
73,2003,4,2281
74,2003,4,6063
75,2003,4,7579
76,2003,4,200991
77,2003,4,120944
78,2003,4,524224
79,2003,4,537395
80,2003,4,226820
81,2003,4,7827
82,2003,4,78989
83,2003,4,58455
84,2003,4,110658
85,2003,4,181165
86,2003,4,141648
87,2003,4,874117
88,2003,4,178038
89,2003,4,336912
90,2003,4,137560
91,2003,4,498034
92,2003,4,607068
93,2003,4,522789
94,2003,4,692799
95,2003,4,249608
96,2003,4,150465
97,2003,4,53833
98,2003,4,166349
99,2003,4,207857
100,2003,4,129420
101,2003,4,322584
102,2003,4,339457
103,2003,4,385662
104,2003,4,474185
105,2003,4,560924
106,2003,4,505942
107,2003,4,181148
108,2003,4,273050
109,2003,4,258151
110,2003,4,45890
111,2003,4,332010
112,2003,4,451812
113,2003,4,303084
114,2003,4,84448
115,2003,4,177982
116,2003,4,829756
117,2003,4,748159
118,2003,4,90055
119,2003,4,356148
120,2003,4,427904
121,2003,4,160273
122,2003,4,31490
123,2003,4,32071
124,2003,4,52800
125,2003,4,0
126,2003,4,58266
127,2003,4,133312
128,2003,4,57622
129,2003,4,55038
130,2003,4,216972
131,2003,4,285104
132,2003,4,297136
133,2003,4,83366
134,2003,4,327492
135,2003,4,177149
136,2003,4,50658
137,2003,4,131753
138,2003,4,20173
139,2003,4,25373
140,2003,4,480257
141,2003,4,346840
142,2003,4,402583
143,2003,4,114732
144,2003,4,136942
145,2003,4,106555
146,2003,4,200784
147,2003,4,143165
148,2003,4,443854
149,2003,4,19932
150,2003,4,183805
151,2003,4,73816
152,2003,4,29860
153,2003,4,82274
154,2003,4,173474
155,2003,4,40689
156,2003,4,17172
157,2003,4,2776
158,2003,4,0
159,2003,4,18977
160,2003,4,13287
161,2003,4,36977
162,2003,4,42126
163,2003,4,7224
164,2003,4,51041
165,2003,4,18908
166,2003,4,13705
167,2003,4,46260
168,2003,4,114678
169,2003,4,174597
170,2003,4,60193
171,2003,4,109114
172,2003,4,403547
173,2003,4,16794
174,2003,4,94352
175,2003,4,34087
176,2003,4,20350
177,2003,4,10299
178,2003,4,141600
179,2003,4,386065
180,2003,4,226831
181,2003,4,407547
182,2003,4,207588
183,2003,4,5461
184,2003,4,29284
185,2003,4,55233
186,2003,4,73912
187,2003,4,18792
188,2003,4,26684
189,2003,4,92512
190,2003,4,18535
191,2003,4,255037
192,2003,4,21444
193,2003,4,877
194,2003,4,3062
195,2003,4,25574
196,2003,4,47125
197,2003,4,35440
198,2003,4,22989
199,2003,4,7042
200,2003,4,10592
201,2003,4,2845
202,2003,4,6297
203,2003,4,82188
204,2003,4,385966
205,2003,4,83251
206,2003,4,57239
207,2003,4,17251
208,2003,4,175596
209,2003,4,344824
210,2003,4,55591
211,2003,4,24244
212,2003,4,45485
213,2003,4,120574
214,2003,4,143256
215,2003,4,48138
216,2003,4,10715
217,2003,4,125880
218,2003,4,24096
219,2003,4,27727
220,2003,4,10198
221,2003,4,0
222,2003,4,26688
223,2003,4,125239
224,2003,4,20517
225,2003,4,50069
226,2003,4,19587
227,2003,4,25579
228,2003,4,587896
229,2003,4,726781
230,2003,4,4549
231,2003,4,25734
232,2003,4,323964
233,2003,4,704989
234,2003,4,817052
235,2003,4,173389
236,2003,4,502660
237,2003,4,59850
238,2003,4,1250149
239,2003,4,900352
240,2003,4,420332
241,2003,4,102898
242,2003,4,0
243,2003,4,14941
244,2003,4,1017
245,2003,4,108153
246,2003,4,305182
247,2003,4,305621
248,2003,4,354281
249,2003,4,812635
250,2003,4,798245
251,2003,4,385882
252,2003,4,0
253,2003,4,46076
254,2003,4,120269
255,2003,4,160751
256,2003,4,194002
257,2003,4,494927
258,2003,4,388817
259,2003,4,79148
260,2003,4,38229
261,2003,4,874
262,2003,4,0
263,2003,4,16587
264,2003,4,4583
265,2003,4,629338
266,2003,4,145931
267,2003,4,35131
268,2003,4,40117
269,2003,4,22242
270,2003,4,2516
271,2003,4,36050
272,2003,4,0
273,2003,4,24308
274,2003,4,333672
275,2003,4,184596
276,2003,4,57685
277,2003,4,46969
278,2003,4,31783
279,2003,4,222425
280,2003,4,101623
281,2003,4,51724
282,2003,4,213821
283,2003,4,263886
284,2003,4,428326
285,2003,4,6124
286,2003,4,0
287,2003,4,4699
288,2003,4,37456
289,2003,4,112121
290,2003,4,6041
291,2003,4,6703
292,2003,4,28290
293,2003,4,16694
294,2003,4,14580
295,2003,4,1752
296,2003,4,48897
297,2003,4,334
298,2003,4,4046
299,2003,4,0
300,2003,4,684
301,2003,4,867
302,2003,4,103067
303,2003,4,75941
304,2003,4,111845
305,2003,4,413158
306,2003,4,150511
307,2003,4,130900
308,2003,4,689859
309,2003,4,173411
310,2003,4,158634
311,2003,4,26096
312,2003,4,12391
313,2003,4,68788
314,2003,4,29245
315,2003,4,17148
316,2003,4,30271
317,2003,4,12034
318,2003,4,119471
319,2003,4,17190
320,2003,4,16590
321,2003,4,5400
322,2003,4,0
323,2003,4,58951
324,2003,4,115146
325,2003,4,41483
326,2003,4,2018
327,2003,4,0
328,2003,4,1418
329,2003,4,0
330,2003,4,599
331,2003,4,407
332,2003,4,3306
333,2003,4,5801
334,2003,4,453
335,2003,4,669
336,2003,4,1029
337,2003,4,3848
338,2003,4,2824
339,2003,4,4682
340,2003,4,2542
341,2003,4,3931
342,2003,4,0
343,2003,4,1245
344,2003,4,3322
345,2003,4,1552
346,2003,4,884
347,2003,4,1220
348,2003,4,0
349,2003,4,4161
350,2003,4,1240
351,2003,4,4902
352,2003,4,17544
353,2003,4,862951
354,2003,4,163737
355,2003,4,392000
356,2003,4,505281
357,2003,4,224855
358,2003,4,772288
359,2003,4,521508
360,2003,4,652098
361,2003,4,39373
1,2004,1,5045
2,2004,1,7084
3,2004,1,0
4,2004,1,435
5,2004,1,103
6,2004,1,650
7,2004,1,0
8,2004,1,90
9,2004,1,0
10,2004,1,321
11,2004,1,2201
12,2004,1,3454
13,2004,1,8895
14,2004,1,11949
15,2004,1,3102
16,2004,1,1309
17,2004,1,166065
18,2004,1,70959
19,2004,1,70100
20,2004,1,30862
21,2004,1,33872
22,2004,1,11029
23,2004,1,16990
24,2004,1,64772
25,2004,1,16996
26,2004,1,19315
27,2004,1,2695
28,2004,1,37733
29,2004,1,9591
30,2004,1,0
31,2004,1,12290
32,2004,1,0
33,2004,1,277
34,2004,1,3656
35,2004,1,18654
36,2004,1,18513
37,2004,1,9201
38,2004,1,30048
39,2004,1,40274
40,2004,1,45632
41,2004,1,10869
42,2004,1,21715
43,2004,1,83999
44,2004,1,16820
45,2004,1,7166
46,2004,1,14264
47,2004,1,0
48,2004,1,763
49,2004,1,1972
50,2004,1,2005
51,2004,1,0
52,2004,1,1582
53,2004,1,12367
54,2004,1,18780
55,2004,1,25978
56,2004,1,0
57,2004,1,12084
58,2004,1,6945
59,2004,1,58811
60,2004,1,29783
61,2004,1,2206
62,2004,1,4867
63,2004,1,10294
64,2004,1,197393
65,2004,1,5115
66,2004,1,8624
67,2004,1,780
68,2004,1,207
69,2004,1,632
70,2004,1,62253
71,2004,1,130059
72,2004,1,12335
73,2004,1,55
74,2004,1,0
75,2004,1,6074
76,2004,1,24301
77,2004,1,21170
78,2004,1,27592
79,2004,1,35092
80,2004,1,18923
81,2004,1,2082
82,2004,1,6836
83,2004,1,2329
84,2004,1,6389
85,2004,1,2357
86,2004,1,5555
87,2004,1,48732
88,2004,1,7039
89,2004,1,5403
90,2004,1,1321
91,2004,1,25959
92,2004,1,25121
93,2004,1,45860
94,2004,1,22075
95,2004,1,4031
96,2004,1,6690
97,2004,1,255
98,2004,1,642
99,2004,1,1772
100,2004,1,1705
101,2004,1,3295
102,2004,1,26722
103,2004,1,55716
104,2004,1,83755
105,2004,1,10344
106,2004,1,33031
107,2004,1,12665
108,2004,1,22383
109,2004,1,56561
110,2004,1,0
111,2004,1,1586
112,2004,1,12730
113,2004,1,3813
